Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-30 09:15:00+05:30,1770.0,1784.949951171875,1770.0,1777.0,14173,0,0
2021-04-30 09:20:00+05:30,1778.25,1778.550048828125,1775.0,1775.0,6812,0,0
2021-04-30 09:25:00+05:30,1775.1500244140625,1778.449951171875,1775.1500244140625,1775.199951171875,9226,0,0
2021-04-30 09:30:00+05:30,1776.449951171875,1777.9000244140625,1775.1500244140625,1775.5,6366,0,0
2021-04-30 09:35:00+05:30,1775.5,1779.0,1775.5,1779.0,16110,0,0
2021-04-30 09:40:00+05:30,1778.8499755859375,1779.949951171875,1773.0,1777.3499755859375,20516,0,0
2021-04-30 09:45:00+05:30,1777.3499755859375,1779.9000244140625,1776.5,1778.0,6266,0,0
2021-04-30 09:50:00+05:30,1778.0,1779.949951171875,1777.949951171875,1779.0,7154,0,0
2021-04-30 09:55:00+05:30,1779.699951171875,1784.949951171875,1779.449951171875,1783.4000244140625,11380,0,0
2021-04-30 10:00:00+05:30,1784.0,1784.949951171875,1781.75,1782.5999755859375,15176,0,0
2021-04-30 10:05:00+05:30,1783.8499755859375,1784.0,1780.0,1782.0,7446,0,0
2021-04-30 10:10:00+05:30,1782.800048828125,1782.800048828125,1775.949951171875,1779.9000244140625,9800,0,0
2021-04-30 10:15:00+05:30,1780.0,1782.3499755859375,1776.0,1780.949951171875,8876,0,0
2021-04-30 10:20:00+05:30,1780.800048828125,1780.9000244140625,1777.199951171875,1779.75,7812,0,0
2021-04-30 10:25:00+05:30,1779.9000244140625,1780.300048828125,1778.0999755859375,1779.75,5992,0,0
2021-04-30 10:30:00+05:30,1779.6500244140625,1781.0999755859375,1778.3499755859375,1779.9000244140625,3398,0,0
2021-04-30 10:35:00+05:30,1779.0999755859375,1780.0,1777.0,1779.0999755859375,6964,0,0
2021-04-30 10:40:00+05:30,1779.0999755859375,1780.0,1776.5999755859375,1779.949951171875,7086,0,0
2021-04-30 10:45:00+05:30,1779.949951171875,1780.800048828125,1777.75,1779.4000244140625,11880,0,0
2021-04-30 10:50:00+05:30,1779.75,1780.0,1777.800048828125,1778.550048828125,3654,0,0
2021-04-30 10:55:00+05:30,1779.6500244140625,1780.0,1778.5999755859375,1779.1500244140625,4082,0,0
2021-04-30 11:00:00+05:30,1779.25,1780.0,1777.8499755859375,1778.550048828125,8128,0,0
2021-04-30 11:05:00+05:30,1779.550048828125,1780.0,1777.0,1779.4000244140625,4086,0,0
2021-04-30 11:10:00+05:30,1778.5999755859375,1779.6500244140625,1777.0999755859375,1778.050048828125,3274,0,0
2021-04-30 11:15:00+05:30,1778.3499755859375,1778.949951171875,1776.5999755859375,1776.5999755859375,5814,0,0
2021-04-30 11:20:00+05:30,1777.0,1778.699951171875,1776.5,1776.550048828125,4594,0,0
2021-04-30 11:25:00+05:30,1776.9000244140625,1777.0,1765.199951171875,1767.0,17038,0,0
2021-04-30 11:30:00+05:30,1766.550048828125,1769.0,1766.199951171875,1766.5,8022,0,0
2021-04-30 11:35:00+05:30,1766.5999755859375,1767.8499755859375,1755.300048828125,1758.550048828125,18944,0,0
2021-04-30 11:40:00+05:30,1759.75,1760.4000244140625,1757.0,1757.5,11548,0,0
2021-04-30 11:45:00+05:30,1757.8499755859375,1768.0,1757.0999755859375,1767.550048828125,9306,0,0
2021-04-30 11:50:00+05:30,1768.949951171875,1775.0,1768.5999755859375,1769.6500244140625,10832,0,0
2021-04-30 11:55:00+05:30,1769.6500244140625,1769.6500244140625,1763.699951171875,1767.199951171875,9262,0,0
2021-04-30 12:00:00+05:30,1767.699951171875,1767.699951171875,1763.4000244140625,1764.050048828125,7606,0,0
2021-04-30 12:05:00+05:30,1763.8499755859375,1764.0,1759.699951171875,1760.0999755859375,18184,0,0
2021-04-30 12:10:00+05:30,1760.800048828125,1766.4000244140625,1759.5999755859375,1760.9000244140625,17704,0,0
2021-04-30 12:15:00+05:30,1760.9000244140625,1768.550048828125,1760.9000244140625,1764.6500244140625,14278,0,0
2021-04-30 12:20:00+05:30,1764.6500244140625,1770.0,1761.5999755859375,1763.9000244140625,17992,0,0
2021-04-30 12:25:00+05:30,1765.550048828125,1766.449951171875,1762.050048828125,1763.3499755859375,13456,0,0
2021-04-30 12:30:00+05:30,1762.9000244140625,1765.6500244140625,1761.5,1764.800048828125,29824,0,0
2021-04-30 12:35:00+05:30,1765.550048828125,1770.75,1762.0,1764.75,18344,0,0
2021-04-30 12:40:00+05:30,1764.5999755859375,1769.8499755859375,1762.699951171875,1765.0,8868,0,0
2021-04-30 12:45:00+05:30,1763.75,1765.8499755859375,1763.0,1764.0,10508,0,0
2021-04-30 12:50:00+05:30,1764.699951171875,1765.449951171875,1763.5,1764.949951171875,9026,0,0
2021-04-30 12:55:00+05:30,1765.0999755859375,1765.0999755859375,1761.0,1761.449951171875,13552,0,0
2021-04-30 13:00:00+05:30,1761.699951171875,1766.800048828125,1761.550048828125,1764.0,4346,0,0
2021-04-30 13:05:00+05:30,1764.699951171875,1768.0,1764.0,1764.949951171875,4218,0,0
2021-04-30 13:10:00+05:30,1765.0,1765.0,1763.0,1764.5,36102,0,0
2021-04-30 13:15:00+05:30,1765.0,1775.0,1764.9000244140625,1771.5,28478,0,0
2021-04-30 13:20:00+05:30,1771.5,1773.5,1766.1500244140625,1770.0,14224,0,0
2021-04-30 13:25:00+05:30,1770.699951171875,1774.949951171875,1770.5,1773.050048828125,5254,0,0
2021-04-30 13:30:00+05:30,1773.050048828125,1774.5,1771.5999755859375,1771.75,5846,0,0
2021-04-30 13:35:00+05:30,1772.6500244140625,1773.050048828125,1771.199951171875,1771.199951171875,3996,0,0
2021-04-30 13:40:00+05:30,1770.550048828125,1772.949951171875,1767.449951171875,1770.300048828125,7840,0,0
2021-04-30 13:45:00+05:30,1769.25,1769.25,1762.550048828125,1764.75,11390,0,0
2021-04-30 13:50:00+05:30,1766.0,1768.800048828125,1764.75,1767.449951171875,7294,0,0
2021-04-30 13:55:00+05:30,1767.699951171875,1770.9000244140625,1763.3499755859375,1769.4000244140625,7730,0,0
2021-04-30 14:00:00+05:30,1769.550048828125,1769.6500244140625,1762.199951171875,1764.050048828125,7974,0,0
2021-04-30 14:05:00+05:30,1764.8499755859375,1768.0,1762.8499755859375,1763.3499755859375,18738,0,0
2021-04-30 14:10:00+05:30,1765.4000244140625,1767.699951171875,1764.050048828125,1766.949951171875,4484,0,0
2021-04-30 14:15:00+05:30,1767.0,1769.5999755859375,1765.050048828125,1768.699951171875,4006,0,0
2021-04-30 14:20:00+05:30,1768.550048828125,1768.9000244140625,1765.050048828125,1767.9000244140625,4494,0,0
2021-04-30 14:25:00+05:30,1767.9000244140625,1769.449951171875,1765.5,1767.5999755859375,5740,0,0
2021-04-30 14:30:00+05:30,1767.449951171875,1770.0,1762.5,1769.3499755859375,9562,0,0
2021-04-30 14:35:00+05:30,1768.9000244140625,1768.9000244140625,1763.1500244140625,1765.3499755859375,18172,0,0
2021-04-30 14:40:00+05:30,1766.449951171875,1767.0,1764.050048828125,1765.449951171875,8942,0,0
2021-04-30 14:45:00+05:30,1765.5,1766.0,1763.8499755859375,1765.0,20748,0,0
2021-04-30 14:50:00+05:30,1764.9000244140625,1765.4000244140625,1763.050048828125,1765.4000244140625,37746,0,0
2021-04-30 14:55:00+05:30,1765.25,1765.6500244140625,1764.0,1764.800048828125,8714,0,0
2021-04-30 15:00:00+05:30,1765.1500244140625,1765.550048828125,1764.1500244140625,1765.0,10048,0,0
2021-04-30 15:05:00+05:30,1764.550048828125,1766.4000244140625,1764.0999755859375,1764.0999755859375,16610,0,0
2021-04-30 15:10:00+05:30,1765.0,1765.75,1762.8499755859375,1765.0,20600,0,0
2021-04-30 15:15:00+05:30,1765.0,1766.5,1764.0,1765.050048828125,18450,0,0
2021-04-30 15:20:00+05:30,1765.75,1766.300048828125,1762.050048828125,1765.050048828125,40086,0,0
2021-04-30 15:25:00+05:30,1765.25,1766.5,1761.25,1764.800048828125,20140,0,0
2021-05-03 09:15:00+05:30,1764.0,1764.0,1750.0,1758.0,0,0,0
2021-05-03 09:20:00+05:30,1758.0,1765.75,1755.0,1764.4000244140625,3459,0,0
2021-05-03 09:25:00+05:30,1766.75,1766.75,1751.550048828125,1762.449951171875,2687,0,0
2021-05-03 09:30:00+05:30,1762.25,1774.8499755859375,1761.550048828125,1774.0,4477,0,0
2021-05-03 09:35:00+05:30,1773.449951171875,1775.9000244140625,1772.0,1774.4000244140625,4396,0,0
2021-05-03 09:40:00+05:30,1775.949951171875,1778.0,1773.050048828125,1776.449951171875,4632,0,0
2021-05-03 09:45:00+05:30,1776.1500244140625,1776.449951171875,1773.0999755859375,1775.0,1921,0,0
2021-05-03 09:50:00+05:30,1775.800048828125,1776.800048828125,1771.3499755859375,1771.699951171875,1587,0,0
2021-05-03 09:55:00+05:30,1771.699951171875,1771.75,1768.0999755859375,1768.0999755859375,2318,0,0
2021-05-03 10:00:00+05:30,1766.050048828125,1766.050048828125,1754.550048828125,1759.4000244140625,4073,0,0
2021-05-03 10:05:00+05:30,1759.4000244140625,1762.5999755859375,1757.8499755859375,1761.050048828125,1690,0,0
2021-05-03 10:10:00+05:30,1761.199951171875,1761.949951171875,1758.0,1758.550048828125,1536,0,0
2021-05-03 10:15:00+05:30,1758.449951171875,1762.0,1756.6500244140625,1761.199951171875,101203,0,0
